community_id,total_doctors_in_community,total_orgs_in_community,total_shared_doctors_in_community,zip,cty,st,lat,long
2053,5,2,1,49546,GRAND RAPIDS,MI,42.927801,-85.54582
2054,2,2,2,70006,METAIRIE,LA,30.013985,-90.19128
2055,7,2,4,76255,NOCONA,TX,33.824724,-97.69688
2056,3,3,3,22304,ALEXANDRIA,VA,38.813013,-77.11667
2057,5,3,3,44870,SANDUSKY,OH,41.42646,-82.71083
2058,54,3,2,93654,REEDLEY,CA,36.608675,-119.43761
2059,6,2,1,47558,MONTGOMERY,IN,38.660051,-87.04626
2060,6,3,1,10990,WARWICK,NY,41.259896,-74.35837
2061,10,2,3,46321,MUNSTER,IN,41.551457,-87.50143
2062,5,2,2,33626,TAMPA,FL,28.052799,-82.61135
2063,5,2,2,84341,LOGAN,UT,41.780998,-111.80904
2064,8,2,1,70601,LAKE CHARLES,LA,30.226399,-93.20496
2065,16,2,1,74066,SAPULPA,OK,35.996582,-96.1194
2066,3,2,1,67460,MCPHERSON,KS,38.367298,-97.67719
2067,5,2,3,30906,AUGUSTA,GA,33.387089,-82.01237
2068,4,4,3,48462,ORTONVILLE,MI,42.84391,-83.43109
2069,4,2,2,60563,NAPERVILLE,IL,41.794885,-88.16188
2070,41,2,1,75081,RICHARDSON,TX,32.948974,-96.70916
2071,4,3,1,01844,METHUEN,MA,42.73004,-71.17935
2072,34,4,6,80538,LOVELAND,CO,40.435645,-105.08726
2073,6,2,1,65336,KNOB NOSTER,MO,38.76699,-93.56712
2074,5,2,1,20176,LEESBURG,VA,39.138978,-77.54519
2075,9,2,8,81008,PUEBLO,CO,38.370203,-104.61964
2076,58,3,2,70815,BATON ROUGE,LA,30.45514,-91.06358
2077,6,2,1,06475,OLD SAYBROOK,CT,41.289348,-72.38285
2078,13,2,1,55416,ST LOUIS PARK,MN,44.946664,-93.34215
2079,10,2,1,51334,ESTHERVILLE,IA,43.401328,-94.81524
2080,45,2,36,78237,SAN ANTONIO,TX,29.422583,-98.56584
2081,7,2,1,59715,BOZEMAN,MT,45.707153,-110.9878
2082,5,2,1,95032,LOS GATOS,CA,37.241193,-121.9534
2083,9,3,2,14030,CHAFFEE,NY,42.562386,-78.49087
2084,9,2,1,36330,ENTERPRISE,AL,31.32579,-85.84117
2085,8,2,1,91204,GLENDALE,CA,34.135259,-118.25948
2086,8,2,1,24210,ABINGDON,VA,36.728639,-82.00845
2087,7,2,3,60426,HARVEY,IL,41.609078,-87.66264
2088,14,2,2,79416,LUBBOCK,TX,33.591877,-101.94754
2089,23,2,1,24153,SALEM,VA,37.288807,-80.07821
2090,11,2,2,48334,FARMINGTON HILLS,MI,42.5065,-83.35363
2091,16,2,1,70056,TERRYTOWN,LA,29.894261,-90.03072
2092,8,2,1,07631,ENGLEWOOD,NJ,40.893343,-73.9758
2093,3,2,1,26554,FAIRMONT,WV,39.470949,-80.13936
2094,93,7,6,28546,JACKSONVILLE,NC,34.781212,-77.3756
2095,5,2,1,19046,MEADOWBROOK,PA,40.09811,-75.10949
2096,30,2,1,85308,GLENDALE,AZ,33.657722,-112.17825
2097,5,3,1,78503,MCALLEN,TX,26.172018,-98.25042
2098,4,2,1,87124,RIO RANCHO,NM,35.290647,-106.71469
2099,8,2,1,12804,QUEENSBURY,NY,43.330471,-73.67816
2100,7,2,1,72701,FAYETTEVILLE,AR,36.040467,-94.13376
2101,19,3,3,79912,EL PASO,TX,31.848055,-106.54487
2102,18,2,1,32407,PANAMA CITY BEACH,FL,30.196771,-85.81279
2103,15,2,1,17074,NEWPORT,PA,40.482257,-77.13907
2104,5,2,1,80228,LAKEWOOD,CO,39.688278,-105.14558
2105,4,2,4,39401,HATTIESBURG,MS,31.285508,-89.2799
2106,34,2,1,33759,CLEARWATER,FL,27.980297,-82.71645
2107,9,2,1,14221,WILLIAMSVILLE,NY,42.977456,-78.73356
2108,14,4,2,89052,HENDERSON,NV,35.979863,-115.09895
2109,5,2,1,48093,WARREN,MI,42.514885,-82.99768
2110,9,2,2,29715,FORT MILL,SC,35.008416,-80.91644
2111,6,2,1,70123,RIVER RIDGE,LA,29.952605,-90.20536
2112,7,2,2,06902,STAMFORD,CT,41.047996,-73.53688
2113,7,2,2,33067,CORAL SPRINGS,FL,26.3007,-80.22727
2114,4,2,3,77845,COLLEGE STATION,TX,30.571905,-96.29882
2115,7,2,1,23320,CHESAPEAKE,VA,36.761698,-76.24511
2116,2,2,2,66043,LANSING,KS,39.258624,-94.89859
2117,4,3,1,60048,LIBERTYVILLE,IL,42.290922,-87.95169
2118,8,2,1,92501,RIVERSIDE,CA,33.991181,-117.37074
2119,4,2,1,11787,SMITHTOWN,NY,40.853343,-73.20777
2120,9,3,2,23322,CHESAPEAKE,VA,36.687543,-76.22905
2121,6,2,1,80909,COLORADO SPRINGS,CO,38.851493,-104.77856
2122,4,2,1,60564,NAPERVILLE,IL,41.707118,-88.19634
2123,17,2,3,21804,SALISBURY,MD,38.359332,-75.56931
2124,31,4,3,27534,GOLDSBORO,NC,35.377069,-77.92463
2125,18,2,3,01923,DANVERS,MA,42.569756,-70.94322
2126,10,2,1,75248,DALLAS,TX,32.968123,-96.78863
2127,5,2,1,72019,BENTON,AR,34.804791,-92.28925
2128,4,2,3,73114,OKLAHOMA CITY,OK,35.568806,-97.52544
2129,19,2,7,22079,LORTON,VA,38.695915,-77.20122
2130,8,2,3,30601,ATHENS,GA,33.979016,-83.36423
2131,7,2,6,40503,LEXINGTON,KY,38.007898,-84.53452
2132,14,2,1,32605,GAINESVILLE,FL,29.676006,-82.36889
2133,6,2,1,55044,LAKEVILLE,MN,44.669564,-93.26654
2134,7,2,1,77802,BRYAN,TX,30.655348,-96.34056
2135,4,3,2,90211,BEVERLY HILLS,CA,34.066009,-118.38271
2136,8,2,2,21201,BALTIMORE,MD,39.295306,-76.62118
2137,3,3,2,45679,SEAMAN,OH,38.95352,-83.57108
2138,7,2,1,07834,DENVILLE,NJ,40.886149,-74.48704
2139,7,2,1,95959,NEVADA CITY,CA,39.299405,-120.95144
2140,3,2,1,34481,OCALA,FL,29.124611,-82.32271
2141,3,2,1,91748,CITY OF INDUSTRY,CA,33.985012,-117.89705
2142,3,2,3,74063,SAND SPRINGS,OK,36.139385,-96.16523
2143,4,2,1,26105,VIENNA,WV,39.323907,-81.54206
2144,4,2,1,68008,BLAIR,NE,41.538439,-96.14965
2145,5,2,1,11367,FLUSHING,NY,40.728614,-73.82145
2146,4,2,1,46290,INDIANAPOLIS,IN,39.934949,-86.16262
2147,14,3,8,75701,TYLER,TX,32.325214,-95.29467
2148,8,2,2,60123,ELGIN,IL,42.034776,-88.32393
2149,7,2,2,99669,SOLDOTNA,AK,60.489536,-151.02091
2150,3,2,1,33328,DAVIE,FL,26.062016,-80.27202
2151,5,2,4,92626,COSTA MESA,CA,33.677224,-117.90863
2152,23,3,4,19973,SEAFORD,DE,38.643248,-75.61102
2153,4,2,1,78537,DONNA,TX,26.165352,-98.05568
2154,2,2,2,29609,GREENVILLE,SC,34.889217,-82.39364
2155,10,4,3,33716,SAINT PETERSBURG,FL,27.874324,-82.64515
2156,6,2,1,82901,ROCK SPRINGS,WY,41.594542,-109.16304
2157,5,2,1,78231,SAN ANTONIO,TX,29.574677,-98.53946
2158,3,2,3,48809,BELDING,MI,43.085313,-85.24478
2159,3,2,1,32922,COCOA,FL,28.366284,-80.74196
2160,2,2,1,85016,PHOENIX,AZ,33.503742,-112.03235
2161,13,2,1,57501,PIERRE,SD,44.425356,-100.29145
2162,6,2,1,76567,ROCKDALE,TX,30.646291,-97.01149
2163,6,2,2,90211,BEVERLY HILLS,CA,34.066009,-118.38271
2164,8,2,1,54701,EAU CLAIRE,WI,44.780427,-91.48065
2165,3,4,3,11710,BELLMORE,NY,40.673438,-73.53382
2166,8,2,1,11767,NESCONSET,NY,40.842962,-73.14303
2167,5,2,5,10312,STATEN ISLAND,NY,40.543117,-74.17628
2168,6,2,1,11772,PATCHOGUE,NY,40.770898,-73.00213
2169,8,2,1,93637,MADERA,CA,36.914819,-120.15817
2170,6,2,1,63136,SAINT LOUIS,MO,38.73835,-90.26154
2171,4,2,1,08244,SOMERS POINT,NJ,39.319901,-74.5999
2172,51,2,2,46514,ELKHART,IN,41.707616,-85.97605
2173,3,2,1,33308,FORT LAUDERDALE,FL,26.191111,-80.10846
2174,13,2,1,89118,LAS VEGAS,NV,36.084361,-115.2103
2175,18,2,1,49424,HOLLAND,MI,42.823232,-86.12726
2176,2,2,2,48042,MACOMB,MI,42.68347,-82.92958
2177,6,3,3,32570,MILTON,FL,30.70969,-87.01098
2178,3,2,1,91205,GLENDALE,CA,34.138514,-118.243
2179,4,2,1,08902,NORTH BRUNSWICK,NJ,40.453131,-74.48287
2180,3,2,2,07039,LIVINGSTON,NJ,40.788733,-74.32134
2181,5,2,1,85032,PHOENIX,AZ,33.62414,-112.00416
2182,14,3,2,92663,NEWPORT BEACH,CA,33.619221,-117.93087
2183,4,3,3,32177,PALATKA,FL,29.666218,-81.67401
2184,9,2,1,88210,ARTESIA,NM,32.795467,-104.38083
2185,9,2,1,49428,JENISON,MI,42.904275,-85.82314
2186,17,2,1,15012,BELLE VERNON,PA,40.140248,-79.84251
2187,27,2,1,21014,BEL AIR,MD,39.536057,-76.34957
2188,2,2,2,07657,RIDGEFIELD,NJ,40.832421,-74.00399
2189,9,2,3,36608,MOBILE,AL,30.69044,-88.19701
2190,4,2,1,35952,SNEAD,AL,34.057496,-86.32225
2191,22,2,16,92123,SAN DIEGO,CA,32.803799,-117.13595
2192,18,2,8,35209,BIRMINGHAM,AL,33.468306,-86.80814
2193,53,2,1,48060,PORT HURON,MI,42.978974,-82.44402
2194,31,4,29,32055,LAKE CITY,FL,30.216073,-82.6396
2195,8,2,1,45440,BEAVERCREEK,OH,39.674192,-84.11029
2196,9,2,1,44312,AKRON,OH,41.034156,-81.43944
2197,4,2,1,08035,HADDON HEIGHTS,NJ,39.87913,-75.06599
2198,6,2,1,15425,CONNELLSVILLE,PA,40.024138,-79.58414
2199,4,2,1,17566,QUARRYVILLE,PA,39.872437,-76.15056
2200,6,2,2,07505,PATERSON,NJ,40.916165,-74.17129
2201,24,2,1,36330,ENTERPRISE,AL,31.32579,-85.84117
2202,5,2,1,30236,JONESBORO,GA,33.528345,-84.33347
2203,13,2,3,60451,NEW LENOX,IL,41.509231,-87.96475
2204,15,2,1,35802,HUNTSVILLE,AL,34.666041,-86.55929
2205,20,2,2,74075,STILLWATER,OK,36.149394,-97.05784
2206,3,2,1,35957,BOAZ,AL,34.203621,-86.1728
2207,7,2,1,07093,WEST NEW YORK,NJ,40.7895,-74.01223
2208,7,2,1,28403,WILMINGTON,NC,34.221512,-77.88452
2209,3,2,1,15801,DU BOIS,PA,41.125563,-78.74648
2210,2,2,2,83221,BLACKFOOT,ID,43.211238,-112.39454
2211,4,2,1,60429,HAZEL CREST,IL,41.574034,-87.67857
2212,2,2,2,22747,WASHINGTON,VA,38.725801,-78.16767
2213,8,2,1,44484,WARREN,OH,41.226957,-80.76475
2214,2,2,2,33143,SOUTH MIAMI,FL,25.702929,-80.29642
2215,6,2,2,98684,VANCOUVER,WA,45.627459,-122.52023
2216,3,2,1,11530,GARDEN CITY,NY,40.725257,-73.64056
2217,10,3,5,79109,AMARILLO,TX,35.171903,-101.87581
2218,5,3,5,02908,PROVIDENCE,RI,41.839296,-71.43802
2219,2,2,2,06451,MERIDEN,CT,41.536048,-72.81973
2220,10,2,1,48375,NOVI,MI,42.462734,-83.45865
2221,5,2,4,48130,DEXTER,MI,42.344837,-83.89907
2222,35,2,1,23529,NORFOLK,VA,36.931166,-76.23972
2223,5,2,1,76131,FORT WORTH,TX,32.873017,-97.34622
2224,14,3,2,90740,SEAL BEACH,CA,33.759283,-118.08239
2225,51,7,12,62301,QUINCY,IL,39.929597,-91.37415
2226,6,2,3,93301,BAKERSFIELD,CA,35.381408,-119.01935
2227,2,2,2,20877,GAITHERSBURG,MD,39.13975,-77.18568
2228,4,2,4,89012,HENDERSON,NV,36.017578,-115.05438
2229,5,3,3,78738,BEE CAVE,TX,30.340111,-97.98869
2230,5,2,1,65566,VIBURNUM,MO,37.716972,-91.13438
2231,8,2,8,52761,MUSCATINE,IA,41.413372,-91.00612
2232,33,2,1,02481,WELLESLEY,MA,42.313329,-71.27649
2233,2,2,2,96002,REDDING,CA,40.539302,-122.33279
2234,9,2,3,25302,CHARLESTON,WV,38.375397,-81.62367
2235,6,2,2,63131,DES PERES,MO,38.618582,-90.43643
2236,4,2,3,33411,WEST PALM BEACH,FL,26.719596,-80.22077
2237,40,3,2,98225,BELLINGHAM,WA,48.747578,-122.48508
2238,2,2,2,48307,ROCHESTER HILLS,MI,42.662293,-83.12781
2239,65,5,5,75231,DALLAS,TX,32.874317,-96.74764
2240,6,2,1,95020,GILROY,CA,37.016943,-121.56581
2241,38,7,5,34952,PORT ST LUCIE,FL,27.291694,-80.29691
2242,7,2,1,66204,MERRIAM,KS,38.992255,-94.67528
2243,5,2,1,79761,ODESSA,TX,31.854455,-102.35906
2244,6,2,4,02467,CHESTNUT HILL,MA,42.321997,-71.17314
2245,23,2,2,60657,CHICAGO,IL,41.940832,-87.65852
2246,19,2,1,96817,HONOLULU,HI,21.3307,-157.85913
2247,18,4,4,30240,LAGRANGE,GA,33.029838,-85.0745
2248,5,2,1,48227,DETROIT,MI,42.388786,-83.1918
2249,8,3,4,10456,BRONX,NY,40.829676,-73.90856
2250,8,2,1,10303,STATEN ISLAND,NY,40.629448,-74.16239
2251,12,2,1,95661,ROSEVILLE,CA,38.731976,-121.2531
2252,8,2,1,43551,PERRYSBURG,OH,41.540724,-83.58904
2253,4,2,1,53186,WAUKESHA,WI,43.015289,-88.20924
2254,4,2,1,94030,MILLBRAE,CA,37.600735,-122.40135
2255,19,4,3,19341,EXTON,PA,40.040505,-75.63425
2256,8,2,4,77598,WEBSTER,TX,29.539581,-95.13467
2257,4,2,1,90403,SANTA MONICA,CA,34.032159,-118.49022
2258,3,2,1,33511,BRANDON,FL,27.911201,-82.2948
2259,9,2,1,84790,ST GEORGE,UT,37.075039,-113.55568
2260,2,2,2,85004,PHOENIX,AZ,33.451093,-112.07057
2261,21,5,4,06460,MILFORD,CT,41.21953,-73.0554
2262,5,2,1,85258,SCOTTSDALE,AZ,33.566635,-111.89337
2263,3,2,1,88345,RUIDOSO,NM,33.350032,-105.66637
2264,15,3,2,58538,FORT YATES,ND,46.062798,-100.72114
2265,5,2,1,11754,KINGS PARK,NY,40.888497,-73.24258
2266,49,2,1,97045,OREGON CITY,OR,45.344246,-122.58464
2267,13,2,1,97225,PORTLAND,OR,45.497856,-122.76988
2268,32,2,1,93644,OAKHURST,CA,37.405699,-119.56754
2269,5,2,1,33143,SOUTH MIAMI,FL,25.702929,-80.29642
2270,35,2,1,20815,CHEVY CHASE,MD,38.97986,-77.08079
2271,4,2,3,59858,PHILIPSBURG,MT,46.293656,-113.36273
2272,28,3,2,98003,FEDERAL WAY,WA,47.311072,-122.31188
2273,13,2,2,35601,DECATUR,AL,34.595332,-86.98786
2274,3,2,1,62009,BENLD,IL,39.092526,-89.8029
2275,37,2,1,04106,SOUTH PORTLAND,ME,43.631549,-70.27272
2276,14,3,2,53511,BELOIT,WI,42.526464,-89.04291
2277,9,3,2,15220,PITTSBURGH,PA,40.430822,-80.04453
2278,9,2,1,75143,TOOL,TX,32.348007,-96.21035
2279,12,2,2,92832,FULLERTON,CA,33.869114,-117.92985
2280,2,2,2,48092,WARREN,MI,42.511293,-83.0597
2281,5,2,1,34655,TRINITY,FL,28.209833,-82.66973
2282,4,2,1,91706,BALDWIN PARK,CA,34.087108,-117.96966
2283,6,2,1,30269,PEACHTREE CITY,GA,33.398992,-84.57062
2284,10,2,6,83404,IDAHO FALLS,ID,43.465998,-112.01425
2285,9,3,1,33406,WEST PALM BEACH,FL,26.659294,-80.09118
2286,4,2,3,34102,NAPLES,FL,26.142938,-81.79852
2287,9,2,1,81435,TELLURIDE,CO,37.932874,-107.88874
2288,4,2,2,71111,BOSSIER CITY,LA,32.552315,-93.70836
2289,5,2,1,21012,ARNOLD,MD,39.049377,-76.49892
2290,5,4,3,08820,EDISON,NJ,40.575503,-74.35781
2291,4,2,1,67226,WICHITA,KS,37.750904,-97.23115
2292,15,2,2,92404,SAN BERNARDINO,CA,34.14856,-117.26298
2293,4,2,1,40207,LOUISVILLE,KY,38.257489,-85.65134
2294,24,2,1,79106,AMARILLO,TX,35.204652,-101.88353
2295,4,2,1,60030,GRAYSLAKE,IL,42.338955,-88.03433
2296,16,2,1,19806,WILMINGTON,DE,39.758563,-75.56413
2297,3,2,2,11354,FLUSHING,NY,40.767969,-73.82496
2298,6,3,3,37757,JACKSBORO,TN,36.326509,-84.17277
2299,3,2,3,20653,LEXINGTON PARK,MD,38.234838,-76.44889
2300,6,2,2,95219,STOCKTON,CA,38.004922,-121.40022
2301,6,3,5,78028,KERRVILLE,TX,30.042529,-99.15152
2302,26,3,2,15237,PITTSBURGH,PA,40.552768,-80.03227
2303,12,2,1,39701,COLUMBUS,MS,33.492107,-88.43746
2304,4,2,1,81423,NORWOOD,CO,38.082231,-108.2586
2305,6,2,1,06905,STAMFORD,CT,41.081396,-73.54506
2306,2,2,2,03766,LEBANON,NH,43.642945,-72.24403
2307,28,2,1,46321,MUNSTER,IN,41.551457,-87.50143
2308,9,2,1,33458,JUPITER,FL,26.928035,-80.11803
2309,3,2,1,96003,REDDING,CA,40.641389,-122.34206
2310,5,2,4,01950,NEWBURYPORT,MA,42.809891,-70.86363
2311,9,4,4,92604,IRVINE,CA,33.68762,-117.78852
2312,64,3,2,10550,MOUNT VERNON,NY,40.907607,-73.83709
2313,2,2,2,21078,HAVRE DE GRACE,MD,39.554644,-76.11118
2314,13,2,1,98004,BELLEVUE,WA,47.618371,-122.20308
2315,9,2,2,48532,FLINT,MI,43.005477,-83.76098
2316,29,2,1,77304,CONROE,TX,30.33146,-95.50703
2317,4,2,1,33446,DELRAY BEACH,FL,26.452473,-80.16509
2318,3,2,1,15401,UNIONTOWN,PA,39.89822,-79.7311
2319,5,2,1,54143,MARINETTE,WI,45.092448,-87.64929
2320,5,3,3,45831,CONTINENTAL,OH,41.103903,-84.25371
2321,3,2,2,53186,WAUKESHA,WI,43.015289,-88.20924
2322,2,2,2,07055,PASSAIC,NJ,40.857384,-74.12899
2323,7,2,1,48084,TROY,MI,42.563505,-83.18405
2324,10,2,1,58201,GRAND FORKS,ND,47.899217,-97.05896
2325,11,2,1,01562,SPENCER,MA,42.247212,-71.99227
2326,25,3,3,60050,MCHENRY,IL,42.348406,-88.24769
2327,4,2,1,12110,LATHAM,NY,42.74964,-73.76802
2328,3,2,1,52742,DEWITT,IA,41.825848,-90.52951
2329,7,2,3,73505,LAWTON,OK,34.613973,-98.46255
2330,4,2,1,84032,HEBER CITY,UT,40.511413,-111.33259
2331,34,2,1,90503,TORRANCE,CA,33.840264,-118.35587
2332,69,2,1,33324,PLANTATION,FL,26.110631,-80.27469
2333,3,2,1,91790,WEST COVINA,CA,34.068059,-117.93835
2334,2,2,2,08753,TOMS RIVER,NJ,39.974584,-74.15141
2335,4,2,1,82718,GILLETTE,WY,43.939968,-105.52445
2336,4,2,1,07080,SOUTH PLAINFIELD,NJ,40.580703,-74.41401
2337,8,4,3,89107,LAS VEGAS,NV,36.171219,-115.21682
2338,10,2,1,10314,STATEN ISLAND,NY,40.606337,-74.14513
2339,8,2,1,23298,RICHMOND,VA,37.539694,-77.42815
2340,67,3,2,28078,HUNTERSVILLE,NC,35.409544,-80.86362
2341,14,2,2,27607,RALEIGH,NC,35.807458,-78.70086
2342,9,2,1,59701,BUTTE,MT,45.996957,-112.51279
2343,4,2,1,37312,CLEVELAND,TN,35.219532,-84.86489
2344,3,2,1,90027,LOS ANGELES,CA,34.111208,-118.28842
2345,8,2,1,33021,HOLLYWOOD,FL,26.023634,-80.18922
2346,19,2,1,49503,GRAND RAPIDS,MI,42.964176,-85.65885
2347,7,2,2,44708,CANTON,OH,40.810931,-81.42142
2348,6,3,2,30078,SNELLVILLE,GA,33.860955,-84.01807
2349,8,3,1,32825,ORLANDO,FL,28.543248,-81.2456
2350,6,2,1,71269,RAYVILLE,LA,32.457301,-91.78754
2351,26,2,1,86001,FLAGSTAFF,AZ,35.279872,-111.72256
2352,17,3,2,42003,PADUCAH,KY,37.044233,-88.59046
2353,3,2,3,34452,INVERNESS,FL,28.793722,-82.35021
2354,8,2,1,33160,AVENTURA,FL,25.941535,-80.13861
2355,4,2,1,00915,SAN JUAN,PR,18.436995,-66.04888
2356,3,2,1,33484,DELRAY BEACH,FL,26.458152,-80.1356
2357,6,2,2,63376,SAINT PETERS,MO,38.778579,-90.62045
2358,10,2,7,72160,STUTTGART,AR,34.479852,-91.53854
2359,6,2,1,63128,SAINT LOUIS,MO,38.500734,-90.37113
2360,5,2,3,76063,MANSFIELD,TX,32.57701,-97.13485
2361,4,2,2,97222,MILWAUKIE,OR,45.442634,-122.61833
2362,5,2,1,88345,RUIDOSO,NM,33.350032,-105.66637
2363,11,2,3,43302,MARION,OH,40.589747,-83.12173
2364,3,2,1,80601,BRIGHTON,CO,39.973251,-104.82407
2365,19,2,1,11374,REGO PARK,NY,40.724945,-73.8609
2366,5,2,1,07726,MANALAPAN,NJ,40.294244,-74.34213
2367,5,3,2,83201,POCATELLO,ID,42.883214,-112.43968
2368,3,2,3,10033,NEW YORK,NY,40.848764,-73.93496
2369,18,3,2,99901,KETCHIKAN,AK,55.368644,-131.6762
2370,7,2,1,48036,CLINTON TOWNSHIP,MI,42.587117,-82.89837
2371,6,2,1,95926,CHICO,CA,39.745973,-121.84259
2372,10,2,1,21201,BALTIMORE,MD,39.295306,-76.62118
2373,2,2,2,20121,CENTREVILLE,VA,38.82571,-77.43964
2374,3,3,3,31201,MACON,GA,32.830839,-83.63529
2375,3,2,1,99156,NEWPORT,WA,48.159752,-117.16984
2376,6,2,1,76837,EDEN,TX,31.201871,-99.90601
2377,6,2,1,63141,SAINT LOUIS,MO,38.662302,-90.45363
2378,10,2,1,25309,SOUTH CHARLESTON,WV,38.329768,-81.73418
2379,12,3,2,34695,SAFETY HARBOR,FL,28.005639,-82.69511
2380,28,3,8,80304,BOULDER,CO,40.039784,-105.27938
2381,7,2,1,19111,PHILADELPHIA,PA,40.057661,-75.08018
2382,16,2,1,71913,HOT SPRINGS,AR,34.47056,-93.08805
2383,6,2,6,52245,IOWA CITY,IA,41.662083,-91.50834
2384,5,2,1,11021,GREAT NECK,NY,40.787068,-73.72577
2385,2,2,2,85296,GILBERT,AZ,33.319722,-111.76078
2386,6,2,1,43701,ZANESVILLE,OH,39.949377,-82.00492
2387,3,2,3,08857,OLD BRIDGE,NJ,40.397507,-74.3298
2388,6,2,1,90703,CERRITOS,CA,33.868314,-118.06754
2389,11,4,3,33444,DELRAY BEACH,FL,26.460951,-80.07891
2390,3,2,1,94546,CASTRO VALLEY,CA,37.702063,-122.07934
2391,5,2,3,77521,BAYTOWN,TX,29.784579,-94.97588
2392,9,2,1,30108,BOWDON,GA,33.533934,-85.26088
2393,14,2,1,89052,HENDERSON,NV,35.979863,-115.09895
2394,10,4,2,30529,COMMERCE,GA,34.210423,-83.46842
2395,4,2,1,11743,HUNTINGTON,NY,40.867498,-73.41146
2396,3,2,1,90744,WILMINGTON,CA,33.784018,-118.25897
2397,5,2,2,80122,CENTENNIAL,CO,39.582604,-104.95834
2398,4,2,2,37067,FRANKLIN,TN,35.921811,-86.7952
2399,3,2,2,55402,MINNEAPOLIS,MN,44.975565,-93.27053
2400,11,2,1,35601,DECATUR,AL,34.595332,-86.98786
2401,10,2,1,17603,LANCASTER,PA,40.03263,-76.33328
2402,3,2,3,33761,CLEARWATER,FL,28.032827,-82.72596
2403,3,2,2,45402,DAYTON,OH,39.757758,-84.18848
2404,6,2,1,66207,PRAIRIE VILLAGE,KS,38.957396,-94.64691
2405,11,2,1,34471,OCALA,FL,29.171187,-82.10394
2406,16,2,12,10463,BRONX,NY,40.881086,-73.90749
2407,14,2,1,33012,HIALEAH,FL,25.864773,-80.30069
2408,22,2,5,10017,NEW YORK,NY,40.752159,-73.97231
2409,12,2,1,72901,FORT SMITH,AR,35.373791,-94.41371
2410,21,2,1,19380,WEST CHESTER,PA,39.983108,-75.59332
2411,18,2,1,18431,HONESDALE,PA,41.60032,-75.25102
2412,62,4,3,33770,LARGO,FL,27.916149,-82.80122
2413,17,2,1,89052,HENDERSON,NV,35.979863,-115.09895
2414,3,2,2,23518,NORFOLK,VA,36.916497,-76.21796
2415,28,2,4,93065,SIMI VALLEY,CA,34.265003,-118.77177
2416,13,2,2,21042,ELLICOTT CITY,MD,39.276305,-76.86082
2417,4,2,1,32086,ST AUGUSTINE,FL,29.811123,-81.30987
2418,6,2,2,23112,MIDLOTHIAN,VA,37.427988,-77.64868
2419,4,2,1,18518,OLD FORGE,PA,41.369679,-75.73829
2420,6,2,1,10036,NEW YORK,NY,40.759511,-73.99019
2421,8,3,2,60106,BENSENVILLE,IL,41.956479,-87.95117
2422,4,2,3,14740,GERRY,NY,42.230692,-79.17185
2423,4,2,2,68123,BELLEVUE,NE,41.117337,-95.95126
2424,4,2,2,94550,LIVERMORE,CA,37.65778,-121.73011
2425,4,2,1,07307,JERSEY CITY,NJ,40.748001,-74.04943
2426,3,2,1,85266,SCOTTSDALE,AZ,33.276539,-112.18717
2427,4,2,1,29405,NORTH CHARLESTON,SC,32.856634,-79.98218
2428,7,2,1,40701,CORBIN,KY,36.942035,-84.10685
2429,6,2,5,85037,PHOENIX,AZ,33.493006,-112.25539
2430,5,2,1,37745,GREENEVILLE,TN,36.229928,-82.81406
2431,9,2,2,19007,BRISTOL,PA,40.108943,-74.85548
2432,3,2,1,48126,DEARBORN,MI,42.333787,-83.18179
2433,4,2,3,48212,HAMTRAMCK,MI,42.410037,-83.05826
2434,3,2,2,83001,JACKSON,WY,43.468383,-110.75714
2435,3,3,2,96825,HONOLULU,HI,21.2946,-157.69721
2436,18,3,2,30269,PEACHTREE CITY,GA,33.398992,-84.57062
2437,5,2,1,80012,AURORA,CO,39.698387,-104.83956
2438,20,3,2,83669,STAR,ID,43.697658,-116.49155
2439,13,3,2,10956,NEW CITY,NY,41.145495,-73.9949
2440,5,2,2,80909,COLORADO SPRINGS,CO,38.851493,-104.77856
2441,21,2,19,79416,LUBBOCK,TX,33.591877,-101.94754
2442,13,2,1,17201,CHAMBERSBURG,PA,39.931123,-77.66139
2443,9,3,2,02865,LINCOLN,RI,41.905666,-71.43023
2444,12,2,1,42503,SOMERSET,KY,37.112274,-84.588
2445,7,3,1,48108,ANN ARBOR,MI,42.232807,-83.72671
2446,3,2,3,25801,BECKLEY,WV,37.79064,-81.19958
2447,32,2,2,32446,MARIANNA,FL,30.804698,-85.2206
2448,6,2,1,73728,CHEROKEE,OK,36.751276,-98.37108
2449,13,2,10,21201,BALTIMORE,MD,39.295306,-76.62118
2450,2,2,2,65251,FULTON,MO,38.852436,-91.95808
2451,3,2,1,07111,IRVINGTON,NJ,40.725651,-74.23207
2452,7,2,1,91206,GLENDALE,CA,34.156674,-118.22937
2453,11,2,2,98249,FREELAND,WA,48.029176,-122.54222
2454,4,2,1,21703,FREDERICK,MD,39.385165,-77.4539
2455,10,2,3,21146,SEVERNA PARK,MD,39.079059,-76.55784
2456,14,2,1,01702,FRAMINGHAM,MA,42.283995,-71.42161
2457,5,2,1,93301,BAKERSFIELD,CA,35.381408,-119.01935
2458,16,5,11,92553,MORENO VALLEY,CA,33.923243,-117.24211
2459,4,2,3,44092,WICKLIFFE,OH,41.603581,-81.47087
2460,6,3,1,97216,PORTLAND,OR,45.515674,-122.56087
