npi,lst_nm,frst_nm,gndr,cred,med_sch,grd_yr,pri_spec,quality_score,promoting_interoperability_score,cost_score,improvement_activities_score,overall_mips_score,community_id
1396948154,WITTEN,JOE,M,,OTHER,2001.0,FAMILY MEDICINE,0.0,100.0,,0.0,33.1,2701
1811941149,WESTERN,MARGARET,F,MD,TEXAS TECH UNIVERSITY HEALTH SCIENCE CENTER SCHOOL OF MEDICINE,2002.0,FAMILY MEDICINE,0.0,100.0,,0.0,33.1,2701
1942403670,JONES,TERRY,M,,UNIVERSITY OF NORTH DAKOTA SCHOOL OF MEDICINE,1981.0,FAMILY MEDICINE,0.0,100.0,,0.0,33.1,2701
1639179807,DE FERIA,ARMANDO,M,,OTHER,1991.0,INTERNAL MEDICINE,0.0,70.0,,20.0,33.0,2696
1003928953,RAM,PADMA,F,,OTHER,1982.0,INTERNAL MEDICINE,42.9,0.0,45.9,0.0,32.9,1961
1821012063,WIESNER,CHRISTOPHER,M,MD,"UNIVERSITY OF CALIFORNIA, SAN DIEGO SCHOOL OF MEDICINE",2003.0,EMERGENCY MEDICINE,0.0,,100.0,40.0,32.7,548
1477527364,YAACOUBAGHA,WADDAH,M,MD,OTHER,1993.0,INTERNAL MEDICINE,26.7,,,0.0,32.7,2858
1578592283,PHIPPS,BRINCETON,M,MD,"UNIVERSITY OF CALIFORNIA, IRVINE, CALIFORNIA COLLEGE OF MEDICINE",2006.0,ORTHOPEDIC SURGERY,5.0,0.0,90.5,40.0,32.6,816
1184665713,STOLLER,STUART,M,,OTHER,1977.0,FAMILY MEDICINE,38.6,0.0,57.4,0.0,32.3,476
1104879238,VITTONE,MICHAEL,M,MD,UNIVERSITY OF PITTSBURGH SCHOOL OF MEDICINE,1995.0,OPHTHALMOLOGY,41.7,0.0,,0.0,32.2,1773
1083694863,STEPP,MARK,M,OD,PENNSYLVANIA COLLEGE OF OPTOMETRY,1993.0,OPTOMETRY,41.7,0.0,,0.0,32.2,1773
1437120367,VITTONE,DANIEL,M,,PERELMAN SCHOOL OF MED AT THE UNIVERSITY OF PENNSYLVANIA,1987.0,OPHTHALMOLOGY,41.7,0.0,,0.0,32.2,1773
1932584331,MILLER,ANDREW,M,,OTHER,2015.0,OPTOMETRY,41.7,0.0,,0.0,32.2,1773
1174511067,PIERCE,RANDALL,M,MD,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO SCHOOL OF MEDICINE",1985.0,DIAGNOSTIC RADIOLOGY,29.2,,,0.0,32.2,1082
1083720718,OBRIEN,KATHARINE,F,,OTHER,1995.0,FAMILY MEDICINE,0.0,68.0,60.6,20.0,32.1,1066
1619032547,CRANDON,DAVID,M,OD,SOUTHERN CALIFORNIA COLLEGE OF OPTOMETRY,1988.0,OPTOMETRY,20.0,0.0,,40.0,32.0,2022
1386181865,KOCHKARIAN,VAN,M,,OTHER,2016.0,OPTOMETRY,20.0,0.0,,40.0,32.0,2022
1083772917,ZISMAN,KATERINA,F,,OTHER,1979.0,OPTOMETRY,20.0,0.0,,40.0,32.0,2022
1285040147,HSIA,SOPHIA,F,,UNIVERSITY OF CALIFORNIA - SCHOOL OF OPTOMETRY,2014.0,OPTOMETRY,20.0,0.0,,40.0,32.0,2022
1750358065,SWAYZE SMITH,CYNTHIA,F,MD,OTHER,1999.0,INTERNAL MEDICINE,16.7,,100.0,0.0,31.9,3131
1053372516,SULSER,DANIEL,M,MD,VANDERBILT UNIVERSITY SCHOOL OF MEDICINE,1990.0,DIAGNOSTIC RADIOLOGY,10.0,,,40.0,31.8,1879
1689638892,WILSON,LISA,F,,MEDICAL COLLEGE OF OHIO,2000.0,FAMILY MEDICINE,0.0,0.0,89.4,40.0,31.7,1461
1194988154,SALVADO,AMANDA,F,,TULANE UNIVERSITY SCHOOL OF MEDICINE,2003.0,OTOLARYNGOLOGY,0.0,0.0,89.3,40.0,31.7,1309
1063584092,PUTNAM,MICHELLE,F,MD,ALBANY MEDICAL COLLEGE OF UNION UNIVERSITY,1998.0,OTOLARYNGOLOGY,0.0,0.0,89.3,40.0,31.7,1309
1326339219,PESCE,JULIANNA,F,,"UNIVERSITY OF CALIFORNIA, GEFFEN SCHOOL OF MEDICINE",2011.0,OTOLARYNGOLOGY,0.0,0.0,89.3,40.0,31.7,1309
1275709040,AYNEHCHI,BEHRAD,M,,TEMPLE UNIVERSITY SCHOOL OF MEDICINE,2008.0,OTOLARYNGOLOGY,0.0,0.0,89.3,40.0,31.7,1309
1497942353,WANG,DOROTHY,F,,"JS WEILL MEDICAL COLLEGE, CORNELL UNIVERSITY",2002.0,OTOLARYNGOLOGY,0.0,0.0,89.3,40.0,31.7,1309
1295766137,PINNOCK,LASCELLES,M,MD,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,1976.0,OTOLARYNGOLOGY,39.1,0.0,,0.0,31.7,2727
1588829592,BRYANT,KRISTEN,F,,SOUTHERN COLLEGE OF OPTOMETRY,2008.0,OPTOMETRY,0.0,0.0,100.0,40.0,31.6,2081
1174751028,LEVY,NADIA,F,,NEW YORK COLLEGE OF PODIATRIC MEDICINE,2009.0,PODIATRY,0.0,0.0,100.0,40.0,31.5,432
1245536911,LEVY,JONATHAN,M,,NEW YORK COLLEGE OF PODIATRIC MEDICINE,2009.0,PODIATRY,0.0,0.0,100.0,40.0,31.5,432
1104296805,YOUNG,COLLEEN,F,,OTHER,2015.0,PHYSICIAN ASSISTANT,0.0,0.0,98.7,40.0,31.5,1409
1235447780,BROWNLEE,TRANG,F,,OTHER,2010.0,PHYSICIAN ASSISTANT,0.0,0.0,98.7,40.0,31.5,1409
1215931886,WILLIAMS,DEBRA,F,OD,PACIFIC MEDICAL COLLEGE,1993.0,OPTOMETRY,41.7,0.0,,0.0,31.5,2857
1134174261,GROSS,NATHAN,M,MD,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,1982.0,PHYSICAL MEDICINE AND REHABILITATION,0.0,0.0,100.0,40.0,31.4,1911
1457354730,WHITMORE,CRAIG,M,MD,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,2000.0,PHYSICAL MEDICINE AND REHABILITATION,0.0,0.0,100.0,40.0,31.4,1911
1851318752,CHODOROFF,GARY,M,MD,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,1981.0,PHYSICAL MEDICINE AND REHABILITATION,0.0,0.0,100.0,40.0,31.4,1911
1912310392,LENCI,LUCAS,M,,"UNIVERSITY OF MISSOURI, COLUMBIA SCHOOL OF MEDICINE",2013.0,OPHTHALMOLOGY,0.0,0.0,99.6,40.0,31.4,2667
1043620396,BRICKEY,MARK,M,,OTHER,2014.0,INTERNAL MEDICINE,16.7,,100.0,0.0,31.4,3131
1386627149,MARGOLIN,DANIEL,M,DPM,TEMPLE UNIVERSITY SCHOOL OF PODIATRIC MEDICINE,1986.0,PODIATRY,0.0,0.0,96.2,40.0,31.2,1050
1497150023,GOMBERG,JUDAH,M,,NEW YORK COLLEGE OF PODIATRIC MEDICINE,2012.0,PODIATRY,0.0,0.0,96.2,40.0,31.2,1050
1124043765,KIM,CHOLL,M,,HARVARD MEDICAL SCHOOL,1996.0,ORTHOPEDIC SURGERY,0.0,0.0,86.5,40.0,31.2,2802
1003065897,HANLEY,JENNIFER,F,,OTHER,2008.0,PHYSICIAN ASSISTANT,0.0,0.0,86.5,40.0,31.2,2802
1518021369,RAISZADEH,RAMIN,M,MD,BAYLOR COLLEGE OF MEDICINE,1998.0,ORTHOPEDIC SURGERY,0.0,0.0,86.5,40.0,31.2,2802
1558300665,BERGEN,SOPHEA,F,PA,OTHER,2005.0,PHYSICIAN ASSISTANT,0.0,0.0,86.5,40.0,31.2,2802
1639336043,KIM,PAUL,M,,COLUMBIA UNIVERSITY COLLEGE OF PHYSICIANS AND SURGEONS,2004.0,ORTHOPEDIC SURGERY,0.0,0.0,86.5,40.0,31.2,2802
1689027427,HAUA,STEPHANIE,F,,OTHER,2016.0,PHYSICIAN ASSISTANT,0.0,0.0,86.5,40.0,31.2,2802
1639103021,MARTIN,GAINES,M,,UNIVERSITY OF FLORIDA COLLEGE OF MEDICINE,1998.0,FAMILY MEDICINE,0.0,,61.9,40.0,31.2,3278
1376799064,ALI,TABREEZ,M,,OTHER,2008.0,INTERNAL MEDICINE,21.7,,49.4,0.0,31.2,2761
1053302141,CAMPBELL,JAMEA,F,,UNIVERSITY OF PITTSBURGH SCHOOL OF MEDICINE,1997.0,DERMATOLOGY,0.0,0.0,100.0,40.0,31.1,2884
1326039413,DAMIANO,MICHAEL,M,,"JS WEILL MEDICAL COLLEGE, CORNELL UNIVERSITY",1986.0,DERMATOLOGY,0.0,0.0,100.0,40.0,31.1,2884
1235120320,SCHAFRANK,SCOTT,M,,OTHER,1987.0,DERMATOLOGY,0.0,0.0,100.0,40.0,31.1,2884
1821292426,CHAVEZ,POMPEYO,M,,OTHER,2001.0,FAMILY MEDICINE,37.9,0.0,49.3,0.0,31.0,559
1154506376,EADDY,KENNETH,M,,GEORGETOWN UNIVERSITY SCHOOL OF MEDICINE,2006.0,INTERNAL MEDICINE,0.0,0.0,76.9,40.0,30.9,2518
1316163157,SALTZBERG HALL,FELICIA,F,,UNIVERSITY OF SOUTH FLORIDA COLLEGE OF MEDICINE,2003.0,DERMATOLOGY,0.0,0.0,100.0,40.0,30.9,1662
1710277926,ZHUANG,ANNE,F,,DUKE UNIVERSITY SCHOOL OF MEDICINE,2011.0,DERMATOLOGY,0.0,0.0,100.0,40.0,30.9,1662
1831149335,REESE,VAIL,M,MD,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO SCHOOL OF MEDICINE",1991.0,DERMATOLOGY,0.0,0.0,100.0,40.0,30.9,1662
1972687911,BOYSEN,DAVID,M,,"UNIVERSITY OF IOWA, RJ & L CARVER COLLEGE OF MEDICINE",1990.0,DERMATOLOGY,30.0,0.0,100.0,0.0,30.9,2960
1861467532,TOWNE,DAVID,M,MD,UNIVERSITY OF VERMONT COLLEGE OF MEDICINE,1981.0,INTERNAL MEDICINE,25.3,,29.9,0.0,30.9,1230
1285680728,RUBINSHTEYN,YANINA,F,MD,OTHER,1976.0,FAMILY MEDICINE,21.5,0.0,100.0,0.0,30.7,383
1255463733,GODDARD,DEBORAH,F,,HARVARD MEDICAL SCHOOL,2005.0,DERMATOLOGY,0.0,,91.1,40.0,30.5,2980
1386634749,DEITCH,JEFFREY,M,,MICHIGAN STATE UNIVERSITY COLLEGE OF OSTEOPATHIC MEDICINE,1987.0,FAMILY MEDICINE,35.3,0.0,50.9,0.0,30.5,476
1689766461,ZHU,WEIMIN,M,MD,WEST VIRGINIA UNIVERSITY SCHOOL OF MEDICINE,1993.0,PATHOLOGY,16.7,,,40.0,30.4,2184
1871670240,TUUR-SAUNDERS,SYLVANA,F,,OTHER,1982.0,PATHOLOGY,16.7,,,40.0,30.4,2184
1881794014,ENELOW,THOMAS,M,MD,TULANE UNIVERSITY SCHOOL OF MEDICINE,1987.0,PATHOLOGY,16.7,,,40.0,30.4,2184
1962690453,MCGINLEY,JOSEPH,M,,TEMPLE UNIVERSITY SCHOOL OF MEDICINE,2004.0,DIAGNOSTIC RADIOLOGY,10.0,,56.9,40.0,30.4,1879
1568982742,HOFFMAN,INNA,F,,OTHER,2017.0,NURSE PRACTITIONER,0.0,,54.4,40.0,30.4,2669
1669470043,MYERS MITCHELL,FRANCES,F,MD,HOWARD UNIVERSITY COLLEGE OF MEDICINE,1984.0,FAMILY MEDICINE,30.0,0.0,54.4,0.0,30.4,1091
1770726622,BELLEW,AARON,M,,NEW YORK COLLEGE OF PODIATRIC MEDICINE,2009.0,PODIATRY,26.7,,,0.0,30.4,1508
1710085196,LEDFORD,MELANIE,F,,UNIVERSITY OF KENTUCKY COLLEGE OF MEDICINE,1998.0,PHYSICAL MEDICINE AND REHABILITATION,25.0,,,0.0,30.4,830
1093758419,TSUJI,ROBERT,M,MD,OTHER,1993.0,INTERVENTIONAL PAIN MANAGEMENT,0.0,92.0,,0.0,30.3,2284
1528064862,ANGOTTI,PAUL,M,,TEMPLE UNIVERSITY SCHOOL OF PODIATRIC MEDICINE,1982.0,PODIATRY,15.0,0.0,,40.0,30.2,630
1942513197,HOLDEN,DANIEL,M,,OTHER,2007.0,NURSE PRACTITIONER,0.0,,65.1,40.0,30.2,1230
1972918944,STERKEL,SAMANTHA,F,,"LAKE ERIE COLLEGE OF OSTEOPATHIC MEDICINE, ERIE",2014.0,INTERNAL MEDICINE,0.0,,65.1,40.0,30.2,1230
1740284439,DORMAN,MATTHEW,M,MD,UNIVERSITY OF SOUTH ALABAMA COLLEGE OF MEDICINE,1997.0,FAMILY MEDICINE,32.8,0.0,74.3,0.0,30.2,848
1891805610,ALVAREZ,CARLOS,M,MD,OTHER,1981.0,INTERNAL MEDICINE,30.0,0.0,51.2,0.0,30.1,2551
1467610550,QUINLEY,NIKKI,F,,OTHER,2008.0,PHYSICIAN ASSISTANT,0.0,0.0,82.7,40.0,30.0,2329
1679583504,BONDARIAN,DOLLY,F,MD,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,1985.0,CRITICAL CARE (INTENSIVISTS),0.0,,49.1,40.0,29.9,1058
1588920300,JONES,MAUDELLA,F,,OTHER,2011.0,NURSE PRACTITIONER,0.0,,100.0,40.0,29.9,449
1306239991,JONES,NEBRASKA,F,,OTHER,2013.0,NURSE PRACTITIONER,0.0,,100.0,40.0,29.9,449
1518965441,DALY,THEODORE,M,MD,JEFFERSON MEDICAL COLLEGE OF THOMAS JEFFERSON UNIVERSITY,1983.0,DERMATOLOGY,41.7,0.0,29.3,0.0,29.9,1249
1144370164,BOCRA,ROBIN,F,DPM,TEMPLE UNIVERSITY SCHOOL OF MEDICINE,2000.0,PODIATRY,26.7,,,0.0,29.8,1508
1295739050,POTTER,DARYL,M,DPM,KENT STATE UNIVERSITY COLLEGE OF PODIATRIC MEDICINE,2001.0,PODIATRY,36.4,0.0,,0.0,29.6,1266
1770996902,GUTHRIE,JOHN,M,,MEDICAL UNIVERSITY OF SOUTH CAROLINA COLLEGE OF MEDICINE,2007.0,EMERGENCY MEDICINE,19.5,,57.3,40.0,29.5,1535
1578563599,CARTER,BRYAN,M,,OTHER,2002.0,PHYSICIAN ASSISTANT,0.0,,78.8,40.0,29.5,1381
1821096942,GOSKOWICZ,MAKI,F,,WASHINGTON UNIVERSITY SCHOOL OF MEDICINE,1990.0,DERMATOLOGY,26.7,0.0,100.0,0.0,29.5,1063
1033426341,JAISWAL,BHAVINI,F,,OTHER,2004.0,INTERNAL MEDICINE,19.5,,57.3,0.0,29.5,1535
1104910595,KITZIS,VANESSA,F,MD,ALBERT EINSTEIN COLLEGE OF MEDICINE OF YESHIVA UNIVERSITY,1999.0,CRITICAL CARE (INTENSIVISTS),19.5,,57.3,0.0,29.5,1535
1124071972,ALAVYNEJAD,BAHRAM,M,MD,OTHER,1997.0,CRITICAL CARE (INTENSIVISTS),19.5,,57.3,0.0,29.5,1535
1356545529,PUREZA,ANTHONY,M,,OTHER,2001.0,INTERNAL MEDICINE,19.5,,57.3,0.0,29.5,1535
1235229311,BHARNE,ABHINANDAN,M,,OTHER,2001.0,PULMONARY DISEASE,19.5,,57.3,0.0,29.5,1535
1679598817,LIN,STEVEN,M,,"UN OF CALIFORNIA, IRVINE, COLLEGE OF MEDICINE",2001.0,INTERNAL MEDICINE,19.5,,57.3,0.0,29.5,1535
1700086493,AGHAMOHAMMADI,MAZDA,M,,OTHER,2004.0,CRITICAL CARE (INTENSIVISTS),19.5,,57.3,0.0,29.5,1535
1720251911,HALIKO,SHANNON,F,,"UNIVERSITY OF MIAMI, LM MILLER SCHOOL OF MEDICINE",2008.0,INTERNAL MEDICINE,19.5,,57.3,0.0,29.5,1535
1831144732,AGHAMOHAMMADI,NEEMA,M,DO,OTHER,1999.0,PULMONARY DISEASE,19.5,,57.3,0.0,29.5,1535
1952510851,SHAH,USMAN,M,,OTHER,2005.0,CRITICAL CARE (INTENSIVISTS),19.5,,57.3,0.0,29.5,1535
1982800751,FARHAT,MOUHAMED,M,,OTHER,2004.0,CRITICAL CARE (INTENSIVISTS),19.5,,57.3,0.0,29.5,1535
1205271434,RENEAU,AMANDA,F,,OTHER,2012.0,NURSE PRACTITIONER,0.0,0.0,70.3,40.0,29.4,957
1265485486,GILBREATH,GREGORY,M,,OTHER,1995.0,NURSE PRACTITIONER,0.0,0.0,70.3,40.0,29.4,957
1134251101,HIBY,ERIKA,F,MD,OTHER,1992.0,FAMILY MEDICINE,24.9,0.0,75.5,0.0,29.4,2311
1104016955,CASSARELLO FERNANDEZ,LILLIAN,F,,OTHER,2005.0,NURSE PRACTITIONER,0.0,0.0,42.7,40.0,29.3,2510
1053390872,MESAD,SALAH,M,,OTHER,1987.0,NEUROLOGY,0.0,0.0,68.4,40.0,29.3,2510
1245226059,PAOLICCHI,JULIANN,F,,JOHNS HOPKINS UNIVERSITY SCHOOL OF MEDICINE,1988.0,PEDIATRIC MEDICINE,0.0,0.0,42.7,40.0,29.3,2510
1609857010,LANCMAN,MARCELO,M,MD,OTHER,1984.0,NEUROLOGY,0.0,0.0,68.4,40.0,29.3,2510
1770736530,SEGAL,ERIC,M,,ALBERT EINSTEIN COLLEGE OF MEDICINE OF YESHIVA UNIVERSITY,2005.0,NEUROLOGY,0.0,0.0,68.4,40.0,29.3,2510
1245226059,PAOLICCHI,JULIANN,F,,JOHNS HOPKINS UNIVERSITY SCHOOL OF MEDICINE,1988.0,NEUROLOGY,0.0,0.0,42.7,40.0,29.3,2510
1639158462,LABAN GRANT,OLGICA,F,MD,OTHER,1991.0,NEUROLOGY,0.0,0.0,68.4,40.0,29.3,2510
1912988320,LAMBRAKIS,CHRISTOS,M,,NEW YORK MEDICAL COLLEGE,1993.0,NEUROLOGY,0.0,0.0,42.7,40.0,29.3,2510
1508838939,ANSERT,DONALD,M,DPM,WILLIAM M. SCHOLL COLLEGE OF PODIATRIC MEDICINE,1995.0,PODIATRY,36.4,0.0,,0.0,29.3,1266
1689752123,CHARLES,WALDECK,M,MD,UNIVERSITY CENTRAL DEL CARIBE ESCUELA DE MEDICINA,1982.0,PSYCHIATRY,15.3,0.0,,40.0,29.2,2021
1639274749,LEKIC,DRAGICA,F,MD,OTHER,1986.0,PSYCHIATRY,15.3,0.0,,40.0,29.2,1639
1669842613,WASILEWSKI,KAMI,F,,OTHER,2014.0,NURSE PRACTITIONER,0.0,,92.5,40.0,29.2,2801
1194721563,DEGREGORY,THOMAS,M,,COLLEGE OF PHYSICIANS AND SURGEONS (IOWA),1973.0,FAMILY MEDICINE,0.0,0.0,41.8,40.0,29.2,2681
1649242850,OZCELEBI,FATIH,M,MD,OTHER,1985.0,GASTROENTEROLOGY,5.0,,,40.0,29.1,997
1215362058,MURPHY,SHEILA,F,,OTHER,2013.0,PHYSICIAN ASSISTANT,0.0,,100.0,40.0,29.1,1654
1891918215,PERO,DANIEL,M,,KENT STATE UNIVERSITY COLLEGE OF PODIATRIC MEDICINE,2006.0,PODIATRY,6.7,0.0,,40.0,29.0,456
1124012919,ANDERSON,CONNIE,F,PA,OTHER,1997.0,PHYSICIAN ASSISTANT,0.0,0.0,75.7,40.0,29.0,2318
1134271794,ZOLLMAN,RACHEL,F,PA,OTHER,2004.0,PHYSICIAN ASSISTANT,0.0,0.0,75.7,40.0,29.0,2318
1356542500,GREEN,BRIDGET,F,,MICHIGAN STATE UNIVERSITY COLLEGE OF HUMAN MEDICINE,2004.0,DERMATOLOGY,0.0,0.0,75.7,40.0,29.0,2318
1548281926,RUBENSTEIN,FORREST,M,MD,UNIVERSITY OF SOUTH ALABAMA COLLEGE OF MEDICINE,1984.0,VASCULAR SURGERY,0.0,,52.4,40.0,29.0,980
1134124860,SOLTIS,CRAIG,M,,UNIVERSITY OF TOLEDO COLLEGE OF MEDICINE,1987.0,EMERGENCY MEDICINE,0.0,0.0,100.0,40.0,28.9,963
1245235951,DROTTS,DANIEL,M,,BOSTON UNIVERSITY SCHOOL OF MEDICINE,1992.0,EMERGENCY MEDICINE,0.0,0.0,100.0,40.0,28.9,963
1427054626,SMITH,LLOYD,M,,"VIRGINIA COMMONWEALTH UNIVERSITY, SCHOOL OF MEDICINE",1975.0,EMERGENCY MEDICINE,0.0,0.0,100.0,40.0,28.9,963
1396147559,MONTGOMERY,MARISA,F,,BRODY SCHOOL OF MEDICINE AT EAST CAROLINA UNIVERSITY,2014.0,NURSE PRACTITIONER,0.0,0.0,100.0,40.0,28.9,963
1598761892,GRANT,TERRY,M,MD,BRODY SCHOOL OF MEDICINE AT EAST CAROLINA UNIVERSITY,1989.0,GENERAL PRACTICE,0.0,0.0,100.0,40.0,28.9,963
1851397079,JONES,GILBERT,M,MD,BRODY SCHOOL OF MEDICINE AT EAST CAROLINA UNIVERSITY,1995.0,EMERGENCY MEDICINE,0.0,0.0,100.0,40.0,28.9,963
1730184458,KORNEGAY,HERVY,M,,BRODY SCHOOL OF MEDICINE AT EAST CAROLINA UNIVERSITY,1997.0,EMERGENCY MEDICINE,0.0,0.0,100.0,40.0,28.9,963
1942426507,GEER,BRYON,M,,UNIVERSITY OF VIRGINIA SCHOOL OF MEDICINE,2004.0,EMERGENCY MEDICINE,0.0,0.0,100.0,40.0,28.9,963
1104071034,SLATE,ASHLEY,F,,OTHER,2008.0,PHYSICIAN ASSISTANT,0.0,0.0,100.0,40.0,28.9,963
1225026289,ISENHOWER,DENNIS,M,PA,OTHER,2003.0,PHYSICIAN ASSISTANT,0.0,0.0,100.0,40.0,28.9,963
1194715557,WOLOK,KENNETH,M,,MICHIGAN STATE UNIVERSITY COLLEGE OF OSTEOPATHIC MEDICINE,1977.0,FAMILY MEDICINE,30.3,0.0,54.3,0.0,28.9,476
1013983642,VEMULA,SURESH,M,MD,OTHER,1998.0,INTERNAL MEDICINE,0.0,,52.8,40.0,28.8,3131
1326292517,FELLMAN,KIM-NGAN,F,,TUFTS UNIVERSITY SCHOOL OF MEDICINE,2007.0,INTERNAL MEDICINE,0.0,0.0,52.8,40.0,28.8,3131
1366476699,VERMA,ANUPAM,M,MD,OTHER,2000.0,INTERNAL MEDICINE,0.0,,52.8,40.0,28.8,3131
1477660348,BAYYA,SWATHI,F,MD,OTHER,2004.0,HOSPITALIST,0.0,,52.8,40.0,28.8,3131
1245233154,HUNG,BENJAMIN,M,MD,"UNIVERSITY OF MISSOURI, KANSAS CITY, SCHOOL OF MEDICINE",1995.0,GENERAL SURGERY,0.0,0.0,65.9,40.0,28.8,687
1255789640,HARPER,JESSICA,F,,OTHER,2016.0,PHYSICIAN ASSISTANT,0.0,0.0,65.9,40.0,28.8,687
1699010702,LUCAR,OSCAR,M,,OTHER,2012.0,PHYSICIAN ASSISTANT,0.0,0.0,65.9,40.0,28.8,687
1992967020,AGAHIU,SAMUEL,M,,ALBANY MEDICAL COLLEGE OF UNION UNIVERSITY,2007.0,NEPHROLOGY,0.0,75.0,,0.0,28.8,2248
1659636488,THARPE,JASON,M,,OTHER,2012.0,PHYSICIAN ASSISTANT,13.9,,,40.0,28.7,974
1245265131,BENNETT,YVONNE,F,,"UNIVERSITY OF COLORADO SCHOOL OF MEDICINE, DENVER",1986.0,INTERNAL MEDICINE,0.0,0.0,37.2,40.0,28.7,3021
1922547967,MULKEY,CHRISTINA,F,,OTHER,2016.0,NURSE PRACTITIONER,0.0,0.0,37.2,40.0,28.7,3021
1659751253,BOZEK,BROOKE,F,,OTHER,2015.0,PHYSICIAN ASSISTANT,0.0,,100.0,40.0,28.7,1047
1730281254,FENG,FRANK,M,DO,OTHER,1997.0,ORTHOPEDIC SURGERY,0.0,0.0,58.7,40.0,28.7,1668
1730185125,SUMER,VOLKAN,M,DO,"MIDWESTERN UNIVERSITY COLLEGE OF DENTAL MEDICINE, GLENDALE",1996.0,FAMILY MEDICINE,5.0,76.0,79.3,20.0,28.7,3188
1639250889,HOFFMAN,LEE,M,DPM,OTHER,1977.0,PODIATRY,10.0,0.0,,40.0,28.6,624
1104962372,STRZELECKI,TADEUSZ,M,,OTHER,1968.0,PATHOLOGY,0.0,,72.9,40.0,28.5,1590
1871809699,FICKEN,SHAWN,M,,OTHER,2010.0,PHYSICIAN ASSISTANT,0.0,,56.9,40.0,28.5,1879
1538561618,PRICE,CAROL,F,,OTHER,2014.0,NURSE PRACTITIONER,0.0,0.0,98.9,40.0,28.5,449
1851475750,BOYSEN,THOMAS,M,,"UNIVERSITY OF IOWA, RJ & L CARVER COLLEGE OF MEDICINE",1983.0,DERMATOLOGY,25.0,0.0,100.0,0.0,28.5,2960
1083601348,POLK,JAMES,M,,UNIVERSITY OF MISSISSIPPI SCHOOL OF MEDICINE,1971.0,FAMILY MEDICINE,30.0,0.0,71.6,0.0,28.4,2556
1700267689,UEBELE,JENNIFER,F,,OTHER,2015.0,NURSE PRACTITIONER,26.7,,33.5,0.0,28.4,503
1063418192,SILVERSTEIN,RODGER,M,,NEW YORK MEDICAL COLLEGE,1978.0,OPHTHALMOLOGY,11.1,0.0,,40.0,28.2,3201
1134246150,HAMMOND,GARETH,M,MD,OTHER,2001.0,ORTHOPEDIC SURGERY,5.0,0.0,46.9,40.0,28.2,816
1477546356,COY,DAVID,M,MD,OTHER,1993.0,CRITICAL CARE (INTENSIVISTS),0.0,,39.7,40.0,28.2,2678
1013985902,MURPHY,CHRISTOPHER,M,MD,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT SAN ANTONIO,2000.0,CRITICAL CARE (INTENSIVISTS),0.0,,39.7,40.0,28.2,2678
1225079635,CUTSHALL,BRENT,M,MD,UNIVERSITY OF NEBRASKA COLLEGE OF MEDICINE,1999.0,CRITICAL CARE (INTENSIVISTS),0.0,,39.7,40.0,28.2,2678
1417022559,HALL,JENNIFER,F,,OTHER,2003.0,CRITICAL CARE (INTENSIVISTS),0.0,,39.7,40.0,28.2,2678
1386955623,GRAHAM,LISA,F,,GEORGETOWN UNIVERSITY SCHOOL OF MEDICINE,2010.0,CRITICAL CARE (INTENSIVISTS),0.0,,39.7,40.0,28.2,2678
1386871325,POULOS,ELIJAH,M,,LOUISIANA STATE UNIVERSITY SCHOOL OF MEDICINE IN NEW ORLEANS,2009.0,CRITICAL CARE (INTENSIVISTS),0.0,,39.7,40.0,28.2,2678
1497730451,MAPEL,DOUGLAS,M,MD,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,1988.0,CRITICAL CARE (INTENSIVISTS),0.0,,39.7,40.0,28.2,2678
1588615173,HUTCHINSON,KEITH,M,MD,UNIVERSITY OF NEW MEXICO SCHOOL OF MEDICINE,2000.0,CRITICAL CARE (INTENSIVISTS),0.0,,39.7,40.0,28.2,2678
1578561262,GRIMES,BRENT,M,DC,OTHER,2012.0,NURSE PRACTITIONER,0.0,,39.7,40.0,28.1,2611
1336252345,STRALEY,ANDREW,M,DPM,BARRY UNIVERSITY SCHOOL OF PODIATRIC MEDICINE,2001.0,PODIATRY,33.3,0.0,29.9,0.0,28.1,970
1376883991,HENDERSON,CANDANCE,F,,UNIVERSITY OF ALABAMA SCHOOL OF MEDICINE,2012.0,NURSE PRACTITIONER,0.0,,57.1,40.0,28.0,1910
1760800510,NGUYEN,AN,F,,OTHER,2012.0,PODIATRY,0.0,,57.9,40.0,28.0,1508
1649619107,WOJCIK STEPIEN,ANNA,F,,NEW YORK COLLEGE OF PODIATRIC MEDICINE,2013.0,PODIATRY,0.0,,57.9,40.0,28.0,1508
1215309489,DILL,ANNE,F,,OTHER,2015.0,NURSE PRACTITIONER,0.0,0.0,29.8,40.0,28.0,3216
1659414522,TAYLOR,ELIZABETH,F,MD,TULANE UNIVERSITY SCHOOL OF MEDICINE,1999.0,PSYCHIATRY,0.0,0.0,29.8,40.0,28.0,3216
